,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
766,2023-12-29,9,0022300437,1610612759,SAS,San Antonio,Spurs,5-26,29,27,38,34,0,0,0,0,0,0,0,0,0,0,128,0.511,0.72,0.424,31,42,14
767,2023-12-29,9,0022300437,1610612757,POR,Portland,Trail Blazers,9-22,29,42,33,30,0,0,0,0,0,0,0,0,0,0,134,0.505,0.815,0.593,28,43,14
768,2023-12-29,10,0022300438,1610612763,MEM,Memphis,Grizzlies,10-21,25,29,21,31,0,0,0,0,0,0,0,0,0,0,106,0.437,0.85,0.325,29,33,12
769,2023-12-29,10,0022300438,1610612746,LAC,LA,Clippers,19-12,33,26,35,23,0,0,0,0,0,0,0,0,0,0,117,0.494,0.8,0.282,28,54,17
770,2023-12-28,1,0022300421,1610612765,DET,Detroit,Pistons,2-29,30,36,16,26,14,0,0,0,0,0,0,0,0,0,122,0.475,0.632,0.326,27,57,18
771,2023-12-28,1,0022300421,1610612738,BOS,Boston,Celtics,24-6,27,20,35,26,20,0,0,0,0,0,0,0,0,0,128,0.485,0.84,0.282,25,43,12
772,2023-12-28,2,0022300422,1610612754,IND,Indiana,Pacers,16-14,37,26,22,35,0,0,0,0,0,0,0,0,0,0,120,0.506,0.682,0.452,30,47,13
773,2023-12-28,2,0022300422,1610612741,CHI,Chicago,Bulls,14-19,31,21,25,27,0,0,0,0,0,0,0,0,0,0,104,0.412,0.773,0.259,19,47,7
774,2023-12-28,3,0022300423,1610612742,DAL,Dallas,Mavericks,18-14,26,30,35,19,0,0,0,0,0,0,0,0,0,0,110,0.444,0.842,0.424,29,39,16
775,2023-12-28,3,0022300423,1610612750,MIN,Minnesota,Timberwolves,23-7,37,24,37,20,0,0,0,0,0,0,0,0,0,0,118,0.514,0.735,0.515,23,38,22
776,2023-12-28,4,0022300424,1610612762,UTA,Utah,Jazz,13-19,37,14,25,29,0,0,0,0,0,0,0,0,0,0,105,0.424,0.84,0.308,27,42,18
777,2023-12-28,4,0022300424,1610612740,NOP,New Orleans,Pelicans,18-14,39,20,22,31,0,0,0,0,0,0,0,0,0,0,112,0.549,0.8,0.37,27,35,14
778,2023-12-28,5,0022300425,1610612763,MEM,Memphis,Grizzlies,10-20,27,21,35,22,0,0,0,0,0,0,0,0,0,0,105,0.416,0.72,0.371,23,36,11
779,2023-12-28,5,0022300425,1610612743,DEN,Denver,Nuggets,23-10,33,32,41,36,0,0,0,0,0,0,0,0,0,0,142,0.573,0.857,0.488,43,53,11
780,2023-12-28,6,0022300426,1610612748,MIA,Miami,Heat,19-12,22,36,33,23,0,0,0,0,0,0,0,0,0,0,114,0.484,0.727,0.323,26,44,7
781,2023-12-28,6,0022300426,1610612744,GSW,Golden State,Warriors,15-16,25,26,25,26,0,0,0,0,0,0,0,0,0,0,102,0.42,0.8,0.242,27,43,13
782,2023-12-28,7,0022300427,1610612759,SAS,San Antonio,Spurs,5-25,38,21,28,31,0,0,0,0,0,0,0,0,0,0,118,0.482,0.929,0.278,33,42,11
783,2023-12-28,7,0022300427,1610612757,POR,Portland,Trail Blazers,8-22,14,31,29,31,0,0,0,0,0,0,0,0,0,0,105,0.347,0.75,0.306,16,57,13
784,2023-12-28,8,0022300428,1610612766,CHA,Charlotte,Hornets,7-22,31,26,23,32,0,0,0,0,0,0,0,0,0,0,112,0.471,0.607,0.455,29,43,19
785,2023-12-28,8,0022300428,1610612747,LAL,Los Angeles,Lakers,17-15,28,30,41,34,0,0,0,0,0,0,0,0,0,0,133,0.536,1.0,0.5,41,42,11
786,2023-12-27,1,0022300415,1610612755,PHI,Philadelphia,76ers,21-9,26,26,32,28,0,0,0,0,0,0,0,0,0,0,112,0.469,0.706,0.357,14,48,10
787,2023-12-27,1,0022300415,1610612753,ORL,Orlando,Magic,18-12,25,21,29,17,0,0,0,0,0,0,0,0,0,0,92,0.392,0.875,0.273,17,43,16
788,2023-12-27,2,0022300416,1610612761,TOR,Toronto,Raptors,12-18,31,28,38,35,0,0,0,0,0,0,0,0,0,0,132,0.571,0.684,0.395,43,53,17
789,2023-12-27,2,0022300416,1610612764,WAS,Washington,Wizards,5-25,25,25,31,21,0,0,0,0,0,0,0,0,0,0,102,0.467,0.667,0.242,25,34,16
790,2023-12-27,3,0022300417,1610612749,MIL,Milwaukee,Bucks,23-8,32,34,34,44,0,0,0,0,0,0,0,0,0,0,144,0.584,0.739,0.451,41,41,10
791,2023-12-27,3,0022300417,1610612751,BKN,Brooklyn,Nets,15-16,31,28,33,30,0,0,0,0,0,0,0,0,0,0,122,0.446,0.862,0.219,29,47,9
792,2023-12-27,4,0022300418,1610612756,PHX,Phoenix,Suns,15-15,30,43,31,25,0,0,0,0,0,0,0,0,0,0,129,0.573,0.808,0.424,28,44,19
793,2023-12-27,4,0022300418,1610612745,HOU,Houston,Rockets,15-14,24,31,29,29,0,0,0,0,0,0,0,0,0,0,113,0.417,0.727,0.415,20,33,9
794,2023-12-27,5,0022300419,1610612752,NYK,New York,Knicks,17-13,25,35,29,31,0,0,0,0,0,0,0,0,0,0,120,0.5,0.8,0.412,24,40,18
795,2023-12-27,5,0022300419,1610612760,OKC,Oklahoma City,Thunder,20-9,38,31,24,36,0,0,0,0,0,0,0,0,0,0,129,0.544,0.773,0.438,20,27,4
796,2023-12-27,6,0022300420,1610612739,CLE,Cleveland,Cavaliers,18-13,27,27,28,31,0,0,0,0,0,0,0,0,0,0,113,0.435,0.696,0.395,33,57,16
797,2023-12-27,6,0022300420,1610612742,DAL,Dallas,Mavericks,18-13,39,30,21,20,0,0,0,0,0,0,0,0,0,0,110,0.443,0.846,0.27,21,37,10
798,2023-12-26,1,0022300406,1610612751,BKN,Brooklyn,Nets,15-15,25,36,27,30,0,0,0,0,0,0,0,0,0,0,118,0.5,0.628,0.409,22,42,9
799,2023-12-26,1,0022300406,1610612765,DET,Detroit,Pistons,2-28,31,23,31,27,0,0,0,0,0,0,0,0,0,0,112,0.444,0.719,0.36,20,52,13
800,2023-12-26,2,0022300407,1610612753,ORL,Orlando,Magic,18-11,33,30,35,29,0,0,0,0,0,0,0,0,0,0,127,0.527,0.68,0.462,30,40,16
801,2023-12-26,2,0022300407,1610612764,WAS,Washington,Wizards,5-24,33,27,28,31,0,0,0,0,0,0,0,0,0,0,119,0.494,0.81,0.381,27,47,20
802,2023-12-26,3,0022300408,1610612737,ATL,Atlanta,Hawks,12-18,17,39,29,28,0,0,0,0,0,0,0,0,0,0,113,0.461,0.857,0.289,24,40,15
803,2023-12-26,3,0022300408,1610612741,CHI,Chicago,Bulls,14-18,28,22,33,35,0,0,0,0,0,0,0,0,0,0,118,0.457,0.871,0.28,23,48,8
804,2023-12-26,4,0022300409,1610612754,IND,Indiana,Pacers,15-14,33,31,37,22,0,0,0,0,0,0,0,0,0,0,123,0.524,0.857,0.442,28,45,20
805,2023-12-26,4,0022300409,1610612745,HOU,Houston,Rockets,15-13,33,34,23,27,0,0,0,0,0,0,0,0,0,0,117,0.485,0.818,0.208,19,44,10
806,2023-12-26,5,0022300410,1610612763,MEM,Memphis,Grizzlies,10-19,24,19,24,36,13,0,0,0,0,0,0,0,0,0,116,0.433,0.844,0.239,24,50,17
807,2023-12-26,5,0022300410,1610612740,NOP,New Orleans,Pelicans,17-14,19,29,32,23,12,0,0,0,0,0,0,0,0,0,115,0.433,0.636,0.323,18,46,14
808,2023-12-26,6,0022300411,1610612750,MIN,Minnesota,Timberwolves,22-7,35,25,31,15,0,0,0,0,0,0,0,0,0,0,106,0.466,0.813,0.444,22,34,21
809,2023-12-26,6,0022300411,1610612760,OKC,Oklahoma City,Thunder,19-9,40,26,36,27,0,0,0,0,0,0,0,0,0,0,129,0.605,0.813,0.462,35,29,11
810,2023-12-26,7,0022300412,1610612762,UTA,Utah,Jazz,13-18,27,37,36,30,0,0,0,0,0,0,0,0,0,0,130,0.495,0.909,0.372,34,53,14
811,2023-12-26,7,0022300412,1610612759,SAS,San Antonio,Spurs,4-25,32,28,33,25,0,0,0,0,0,0,0,0,0,0,118,0.449,0.667,0.457,36,43,9
812,2023-12-26,8,0022300413,1610612758,SAC,Sacramento,Kings,17-12,33,27,35,18,0,0,0,0,0,0,0,0,0,0,113,0.484,0.813,0.238,25,40,10
813,2023-12-26,8,0022300413,1610612757,POR,Portland,Trail Blazers,8-21,32,35,37,26,0,0,0,0,0,0,0,0,0,0,130,0.5,0.8,0.4,28,46,7
814,2023-12-26,9,0022300414,1610612766,CHA,Charlotte,Hornets,7-21,27,23,30,24,0,0,0,0,0,0,0,0,0,0,104,0.462,0.75,0.207,31,42,11
815,2023-12-26,9,0022300414,1610612746,LAC,LA,Clippers,18-12,26,29,27,31,0,0,0,0,0,0,0,0,0,0,113,0.471,0.76,0.412,24,45,13
